Hot_chr	Hot_start	Hot_end	Hot_GC	Min_rec	Mean_rec	Max_rec	hot_count_Western	hot_count_A1	hot_count_E1	hot_count_Pt1	hot_count_total	Cold_chr	Cold_start	Cold_end	Cold_GC	Min_rec	Mean_rec	Max_rec	cold_count_Western	cold_count_A1	cold_count_E1	cold_count_Pt1	cold_count_total
chr10	13926000	13928000	42.58	0.00	1.29562719709135	3.72981818178563	0	0	0	0	0	chr10	13900001	13902000	42.7	0	0.134770038560042	0.178235672035312	0	0	0	0	0
chr10	14196000	14200000	47.74	0.00	4.09748057108135	6.61721068249398	1	0	0	0	1	chr10	14167001	14171000	47.65	0	0.259535219816115	0.297197605732069	0	1	1	1	3
chr10	14260000	14263000	43.00	43.59	12.2006018854603	12.5022703474537	0	0	1	0	1	chr10	14354001	14357000	42.86	0.433333333333333	0.101661425340595	0.101673349381496	0	2	2	0	4
chr10	14273000	14274000	43.26	0.00	12.4598617977778	32.3220400000355	0	0	0	0	0	chr10	14272001	14273000	43.4	0	0.488639996577079	1.35051963746311	0	0	0	0	0
chr10	14815000	14818000	34.22	0.00	13.0643510540102	21.3911025641023	0	0	0	0	0	chr10	14803001	14806000	35.9666666666667	0	0.294030080378785	0.294493686767522	1	0	0	0	1
chr10	14961000	14966000	46.27	0.00	20.7363357970104	28.7760000000503	2	1	0	0	3	chr10	14908001	14913000	46.6	0	0.267636065567108	0.268243491082588	1	2	1	0	4
chr10	15603000	15606000	41.04	17.59	3.53696116905076	3.94776821192055	0	0	0	0	0	chr10	15669001	15672000	41.1166666666667	1	0.00279990379990426	0.00279990379990426	1	3	0	0	4
chr10	16688000	16690000	39.98	0.00	4.53259787035685	5.45418019480522	0	0	0	0	0	chr10	16699001	16701000	39.7	0	0.0263466326504479	0.0263500108295484	1	0	0	0	1
chr10	16865000	16867000	35.43	0.00	0.932996511781293	9.41705940594111	0	0	0	0	0	chr10	16934001	16936000	35.35	0	0.483950023455145	0.578089788743541	0	0	0	1	1
chr10	16916000	16918000	40.13	0.00	8.6134198155873	8.61342066420654	0	1	0	0	1	chr10	16961001	16963000	40.4	0	0.000719794864662904	0.000720387835769829	0	0	0	0	0
chr10	17489000	17492000	42.49	0.00	13.4943421490266	14.9517777777722	1	0	1	1	3	chr10	17409001	17412000	42.6	0	0.29606210604848	0.471317271133393	2	0	0	1	3
chr10	17722000	17723000	34.97	0.00	0.457768213594601	3.30205797101793	0	0	0	1	1	chr10	17727001	17728000	34.8	0	0.00214955539008762	0.00215662650742774	0	0	0	0	0
chr10	17781000	17783000	39.03	0.00	12.5806994249565	21.74602	0	0	0	1	1	chr10	17852001	17854000	39.05	0	0.21334776096481	0.215549330631139	1	0	0	1	2
chr10	17995000	17997000	34.23	0.00	10.0478486351842	10.0671508120646	1	0	1	1	3	chr10	18025001	18027000	33.95	0	0.0932834134182896	0.0932998721229356	0	0	0	0	0
chr10	18120000	18122000	40.93	0.00	3.22675863143479	8.12645011252818	0	0	0	3	3	chr10	18106001	18108000	40.9	0	0.0104849913781513	0.010486742422757	1	0	1	0	2
chr10	18208000	18210000	44.68	0.00	11.7485495144142	17.18306981982	0	0	0	0	0	chr10	18183001	18185000	44.85	0	0.00605424988414366	0.00708056293056699	0	0	2	0	2
chr10	19717000	19720000	34.31	15.79	7.77394579555056	14.5420000000001	1	0	0	0	1	chr10	19639001	19642000	34.2666666666667	0	0.125255907341709	0.130514792899408	2	1	0	0	3
chr10	19814000	19817000	35.72	0.00	6.82270283530895	8.53833333333303	0	0	2	2	4	chr10	19728001	19731000	35.7533333333333	4.9	0.107501005289704	0.130028284742921	0	0	0	1	1
chr10	19851000	19852000	39.06	0.00	0.903248921920482	3.4791894736842	0	0	1	1	2	chr10	19876001	19877000	39.1	0	0.00568889970700596	0.00577046263349837	1	0	0	0	1
chr10	19880000	19881000	33.67	0.00	0.900435126013445	11.2506162790699	1	0	1	0	2	chr10	19929001	19930000	33.6	0	0.399604425647117	0.404170781893004	0	0	0	0	0
chr10	20052000	20053000	35.06	0.00	0.851126182708718	5.50581355932278	0	0	0	0	0	chr10	20142001	20143000	35.1	0	0.425202031167647	0.862905660377371	0	0	0	0	0
chr10	21549000	21552000	43.09	0.00	10.3231326409324	10.3247142857137	0	0	0	2	2	chr10	21533001	21536000	43	0	0.11080589475029	0.180929303276	0	0	2	2	4
chr10	22101000	22103000	44.43	0.00	8.31096541156152	9.58357142855805	0	0	0	0	0	chr10	22083001	22085000	44.09	6.75	0.0423334715437104	0.0423804807078177	0	0	0	0	0
chr10	22118000	22121000	41.79	0.00	8.00359403515185	19.6290000001227	0	0	0	0	0	chr10	22209001	22212000	41.9333333333333	0	0.318130006565985	0.318130006565985	0	0	0	0	0
chr10	22212000	22214000	33.03	0.00	1.45977807630753	13.516333333276	0	0	0	0	0	chr10	22246001	22248000	33.35	0	0.348984373799284	0.353390183282394	0	0	0	0	0
chr10	23424000	23426000	42.08	0.00	0.438004052446732	3.59320245398839	0	1	0	0	1	chr10	23425001	23427000	42.2	0	0.162243353880522	1.77883923042933	0	0	0	0	0
chr10	23534000	23535000	38.16	0.00	0.938835830948498	3.80499019607829	1	0	0	0	1	chr10	23499001	23500000	38.2	0	0.000460198019844123	0.000460199004850178	0	0	0	0	0
chr10	24301000	24302000	32.67	0.00	10.1390836617481	21.9703698296836	0	0	0	0	0	chr10	24236001	24237000	32.7	0	0.00123006657659604	0.00123148148153026	0	0	0	1	1
chr10	24538000	24540000	38.18	0.00	6.23800443605371	9.65473584905763	0	0	0	0	0	chr10	24493001	24495000	38.1	0	0.297214783498603	0.297625680145066	0	0	1	0	1
chr10	25611000	25613000	40.18	0.00	1.56511693201311	4.07300000006217	0	0	0	1	1	chr10	25542001	25544000	40.3	0	0.223118618478709	0.223339981006668	1	1	1	0	3
chr10	25674000	25675000	39.46	0.00	12.7645053808927	41.8724615384725	1	0	1	0	2	chr10	25732001	25733000	39.6	0	0.0183169798059797	0.0183202875400828	0	0	0	0	0
chr10	25942000	25944000	34.23	0.00	23.900825856987	26.0180928792582	0	1	1	0	2	chr10	25958001	25960000	34.07	0.5	0.4856310083987	0.641944362670525	0	1	0	1	2
chr10	26019000	26021000	33.58	0.00	4.21808616641896	4.23060000000003	0	0	0	0	0	chr10	25985001	25987000	33.55	0	0.326717893545546	0.326841260123959	0	0	1	0	1
chr10	26279000	26281000	40.38	0.00	4.7400169745535	8.94513913043462	0	0	0	0	0	chr10	26350001	26352000	40.655	14.4	0.572556059020326	0.576979461052713	0	1	0	0	1
chr10	27584000	27587000	42.69	0.00	3.94285346064652	6.18038223938223	0	0	0	0	0	chr10	27490001	27493000	42.6333333333333	0	0.322364212435211	0.405069176848261	2	0	0	1	3
chr10	27597000	27599000	33.53	0.00	2.91537715716866	5.80794037940379	1	1	0	3	5	chr10	27608001	27610000	33.65	0	0.36330570055911	1.164857166101	0	1	0	1	2
chr10	27654000	27656000	46.68	0.00	14.4545200739936	36.974282442748	0	0	0	0	0	chr10	27739001	27741000	46.85	0	0.0962136002430237	0.0962504739627633	1	0	1	1	3
chr10	28039000	28041000	34.88	0.00	19.6348438618096	19.6426231884057	0	0	0	0	0	chr10	27994001	27996000	34.7	0	0.00176245421339945	0.00192667387887283	2	0	1	1	4
chr10	28093000	28095000	43.98	0.00	3.30478698396269	16.0260113314445	0	0	2	0	2	chr10	28065001	28067000	43.85	0	0.00173035741235478	0.00173164877122327	0	0	0	0	0
chr10	28209000	28212000	35.49	0.00	8.03228996003996	8.03228996003996	0	0	0	0	0	chr10	28282001	28285000	35.6	0	0.149834496959199	0.150291078922614	0	0	0	0	0
chr10	28398000	28400000	43.80	0.50	8.5791077850471	19.9865743589743	1	0	0	1	2	chr10	28477001	28479000	43.95	0	0.153927930320272	0.157735196440801	1	0	1	0	2
chr10	28408000	28411000	35.52	0.00	6.16005605876444	24.0435045045041	0	0	0	1	1	chr10	28405001	28408000	35.5	0	0.00293238614569362	0.0030165292662645	0	0	1	2	3
chr10	28437000	28440000	40.62	0.00	1.93548564111553	4.27149954995499	0	1	0	1	2	chr10	28476001	28479000	40.6666666666667	0	0.153107283354957	0.15565350753508	2	1	1	0	4
chr10	28627000	28629000	41.73	0.00	3.91112398529372	16.3310000000365	0	0	0	0	0	chr10	28588001	28590000	41.75	0	0.0808397640103294	0.0808398169336535	0	0	0	0	0
chr10	28835000	28838000	35.75	0.00	4.95447165007768	17.8831698113209	1	0	0	1	2	chr10	28805001	28808000	35.7666666666667	0	0.056282842474618	0.0562950029972497	2	0	2	1	5
chr10	28956000	28958000	39.18	0.00	0.391022710395092	5.61638461538631	0	0	0	0	0	chr10	28964001	28966000	39.1	0	0.427686900763954	1.24420993588048	1	0	1	0	2
chr10	29092000	29094000	42.28	0.00	2.24362131023082	6.29435514018585	0	0	1	0	1	chr10	29051001	29053000	42.4	0	0.28717016790976	0.287259806418753	0	1	0	0	1
chr10	29132000	29133000	53.75	0.00	1.84173839870514	5.23156962025302	0	0	0	0	0	chr10	1556463						0	0	0	0	0
chr10	29374000	29377000	40.62	0.00	9.57281472067976	15.818375000002	1	2	0	1	4	chr10	29359001	29362000	40.7333333333333	0	0.0251768120887556	0.0554167997593578	1	0	1	2	4
chr10	29741000	29745000	42.51	0.00	16.0250387509775	27.7643636363378	2	1	0	1	4	chr10	29757001	29761000	42.5	0	0.0922950398455024	0.0924997943961276	2	0	1	0	3
chr10	29957000	29958000	46.35	0.00	1.92087912603839	6.94771084337194	0	0	0	0	0	chr10	29924001	29925000	46.4	0	0.0179778910668238	0.0179999999992171	0	0	1	0	1
chr10	30145000	30146000	49.85	0.00	3.0020222161554	8.78582300884749	0	0	0	0	0	chr10	30107001	30108000	49.9	0	0.176519999999949	0.176519999999949	0	1	0	0	1
chr10	30183000	30184000	35.86	0.00	3.18440379638288	11.6459268292712	1	1	2	0	4	chr10	30109001	30110000	35.9	0	0.176519999999949	0.176519999999949	0	0	0	1	1
chr10	30395000	30396000	30.97	0.00	0.668931083011898	3.78304980842753	0	0	0	0	0	chr10	1557726						0	0	0	0	0
chr10	30397000	30398000	40.76	0.00	3.09592268581601	3.4755392857148	0	1	0	0	1	chr10	30331001	30332000	40.7	0	0.480188542095614	0.488278873240553	0	0	0	0	0
chr10	30461000	30463000	43.83	0.00	1.83864820265879	11.157201570681	1	0	0	0	1	chr10	30435001	30437000	43.8	0	0.0946099614671304	0.0946099614671304	1	0	0	0	1
chr10	30644000	30647000	41.65	0.00	12.0065604430153	18.0258301435406	0	0	0	0	0	chr10	30608001	30611000	41.5333333333333	0	0.294177477448768	0.29986353727066	0	1	4	0	5
chr10	30820000	30822000	47.13	0.00	4.87095958378422	6.35149289099344	0	1	0	0	1	chr10	30909001	30911000	47.17	12	0.100766704700464	0.126049538427565	0	0	1	0	1
chr10	30959000	30962000	41.82	0.00	11.4566845501865	13.5665000000245	1	1	1	1	4	chr10	31001001	31004000	41.7	0	0.11667742993005	0.116766780967146	0	0	0	1	1
chr10	30995000	30998000	41.65	0.00	5.09623482298421	13.1264285714029	0	0	3	0	3	chr10	30991001	30994000	41.7666666666667	0	0.0096022268206624	0.0197632289151291	0	0	0	1	1
chr10	31115000	31116000	37.76	0.00	2.91626229740352	6.74190740740717	0	0	1	1	2	chr10	31127001	31128000	37.8	0	0.00587301763473443	0.00689006342509716	0	0	0	0	0
chr10	31274000	31278000	45.89	0.00	3.62236020123539	4.27302102102098	0	0	1	0	1	chr10	31283001	31287000	45.68	14.975	0.00719558250771381	0.00721389654842227	0	0	0	0	0
chr10	31292000	31294000	46.85	2.30	1.46924665123259	4.97206000000006	0	0	0	0	0	chr10	31214001	31216000	46.85	0	0.291250871640934	0.330729795330246	2	0	0	0	2
chr10	31313000	31314000	44.36	0.00	0.725632218386012	4.34094827586125	0	0	1	0	1	chr10	31239001	31240000	44.4	0	0.0197603349031552	0.0197603349031552	0	0	0	0	0
chr10	31385000	31387000	42.48	0.00	7.30021980139041	25.6383888888649	2	0	0	2	4	chr10	31311001	31313000	42.35	0	0.435009269174663	0.474999999999924	0	0	0	0	0
chr10	31890000	31892000	40.18	0.00	13.4287780511685	13.8140000003659	0	0	0	2	2	chr10	31810001	31812000	40.2	0	0.00591454566292644	0.00596250000829254	1	0	0	0	1
chr10	31901000	31903000	39.08	0.00	6.69261036660883	6.710170212771	1	0	0	3	4	chr10	31971001	31973000	39.1	0	0.170589716639919	0.170589808847433	0	0	0	0	0
chr10	32036000	32038000	43.48	0.00	2.32069238030239	4.8774651162772	0	0	0	0	0	chr10	31988001	31990000	43	0	0.000480040656309644	0.000480072326709008	0	0	1	0	1
chr10	33850000	33851000	39.06	0.00	1.18429201502563	8.98494495412781	0	0	0	1	1	chr10	33819001	33820000	39.1	0	0.0101506887588118	0.0113593073581883	0	1	1	1	3
chr10	34526000	34527000	44.66	0.00	1.38171263316393	3.42152631578517	0	0	0	0	0	chr10	34600001	34601000	44.7	0	0.00840000012718153	0.00840039062666165	0	0	0	0	0
chr10	34677000	34679000	40.43	0.00	4.42624551166102	4.7761519823778	0	0	0	0	0	chr10	34694001	34696000	40.25	0	0.00142054015141108	0.00144564185120203	0	1	0	0	1
chr10	34923000	34927000	38.94	0.00	7.21222765332938	8.92347321428945	0	0	1	1	2	chr10	35003001	35007000	39.05	0	0.0815823370494843	0.116425358002478	0	2	3	0	5
chr10	34944000	34946000	45.18	0.00	8.27861822726375	10.9024499374214	0	0	0	1	1	chr10	35000001	35002000	45.25	0	0.424586635478271	0.426845513730324	0	0	1	0	1
chr10	34963000	34965000	40.33	0.00	10.4471955504059	16.2133812499974	2	0	0	2	4	chr10	35057001	35059000	40.35	0	0.00165016282622381	0.00165183246043143	0	0	1	0	1
chr10	35008000	35010000	41.33	0.00	13.7152807642468	34.0450000003329	1	0	0	2	3	chr10	34986001	34988000	41.3	0	0.0419498599433954	0.0419499836911758	1	0	0	1	2
chr10	35040000	35042000	38.38	0.00	4.99821989345135	8.69785054678074	0	0	0	0	0	chr10	35079001	35081000	38.38	0.5	0.0334359130993239	0.0419527935207863	2	0	1	2	5
chr10	35152000	35154000	35.73	0.00	1.00948289665564	3.17708988763974	0	0	1	0	1	chr10	35116001	35118000	35.85	0	0.205545657718083	0.336689978418239	0	1	0	3	4
chr10	35370000	35371000	34.07	0.00	1.70801651809381	4.21713170731758	0	0	0	0	0	chr10	35285001	35286000	34	0	0.0187691731407919	0.0433802083335877	0	0	0	0	0
chr10	35686000	35690000	46.11	31.64	11.5427792464124	25.0272900262466	2	0	1	0	3	chr10	35678001	35682000	46.225	0	0.281688466254189	0.33038785170515	1	2	2	1	6
chr10	35750000	35751000	46.35	0.00	0.806200366341141	3.54366666666149	0	0	0	0	0	chr10	35782001	35783000	46.3	0	0.272320075482662	0.272320075482662	0	0	0	0	0
chr10	36639000	36641000	43.33	0.00	16.3270900061918	16.3271666666181	1	0	0	1	2	chr10	36586001	36588000	43.35	0	0.112100055897229	0.112100055897229	3	1	0	0	4
chr10	36764000	36765000	41.26	0.00	6.48224529110486	11.9608461538799	0	0	0	0	0	chr10	36799001	36800000	41.3	0	0.0633685086848772	0.065599999998085	1	1	0	0	2
chr10	36924000	36926000	41.43	0.00	20.6488097524435	20.6488666666094	1	1	2	0	4	chr10	36994001	36996000	41.4	0	0.194511117288031	0.194519774011329	0	0	0	1	1
chr10	36946000	36947000	31.67	0.00	0.76901745686419	12.5506400000086	0	0	0	0	0	chr10	36943001	36944000	31.7	0	0.00964018731926316	0.00964150943178515	0	0	0	1	1
chr10	36959000	36961000	35.08	0.00	1.49735637079989	3.37198055271243	0	0	1	0	1	chr10	36918001	36920000	35.1	0	0.109579794615596	0.109579794615596	2	1	1	0	4
chr10	37099000	37101000	35.03	0.00	15.0685778990597	21.2615533980603	0	0	0	0	0	chr10	37113001	37115000	35.05	0	0.367738843677647	0.504240705263429	1	1	1	0	3
chr10	37382000	37384000	38.93	0.00	8.67922615003184	12.6476696878146	0	0	0	0	0	chr10	37408001	37410000	38.75	0	0.149370933070824	1.65839733036572	0	0	1	1	2
chr10	37610000	37612000	42.33	0.00	2.72445779666574	5.70085185184629	0	0	0	0	0	chr10	37633001	37635000	42.3	0	0.152338863621143	0.156655341422912	1	1	0	1	3
chr10	37625000	37626000	44.46	0.00	1.71929045724386	3.24943137254987	0	0	0	1	1	chr10	37635001	37636000	44.4	0	0.166030066359146	0.172180722891053	0	0	0	0	0
chr10	37900000	37903000	36.49	0.00	17.234239774119	22.2478799999953	0	0	1	0	1	chr10	37873001	37876000	36.2666666666667	0	0.187244218814967	0.187429720702934	0	0	1	0	1
chr10	37925000	37927000	39.43	0.00	35.1963604430413	35.1970000001529	0	0	0	1	1	chr10	37909001	37911000	39.6	0	0.0063812658971889	0.00640270441082173	2	2	1	2	7
chr10	37941000	37944000	33.76	0.00	10.8902402145209	27.3502799999997	0	0	1	1	2	chr10	38012001	38015000	33.2666666666667	0	0.0683559982483818	0.150777636809563	0	0	1	0	1
chr10	38305000	38307000	45.23	0.00	4.35135046470761	11.0461250000071	0	0	0	0	0	chr10	38327001	38329000	45.2	0	0.166864015668749	0.171495537103877	0	0	1	0	1
chr10	38561000	38564000	54.60	12.66	15.4243903090791	20.1620000000275	0	0	0	0	0	chr10	38542001	38545000	54.5666666666667	0	0.435550495826577	1.64637901272646	0	0	0	0	0
chr10	38642000	38643000	38.06	0.00	0.643255764628555	8.97939759035953	0	0	0	0	0	chr10	38648001	38649000	38	0	0.0298315947644032	0.034090233545869	1	0	1	0	2
chr10	38904000	38906000	32.28	0.00	4.27329707031693	13.8296666667278	0	0	0	0	0	chr10	38968001	38970000	33.65	0	0.289306017705357	0.313820256132604	0	0	0	0	0
chr10	39046000	39048000	36.18	0.00	1.58311942233128	3.21813987473942	0	1	0	2	3	chr10	39083001	39085000	36.15	0	0.402270446634073	0.511489671002345	0	0	0	0	0
chr10	39280000	39282000	58.42	0.00	1.43564017485014	4.87877826087203	0	0	0	0	0	chr10	1566612						0	0	0	0	0
chr10	42559000	42561000	40.48	0.00	1.76410552951524	7.37341428571428	0	1	0	1	2	chr10	42649001	42651000	40.5	0	0.0394069262548228	0.079794796975167	0	0	0	0	0
chr10	42811000	42814000	41.95	0.00	23.0093555615247	39.1820000000038	0	1	0	0	1	chr10	42896001	42899000	41.9333333333333	0	0.325288294285046	0.325636763422766	2	0	0	0	2
chr10	42874000	42876000	42.63	0.00	3.60398519317462	3.62697040358744	0	0	1	1	2	chr10	42885001	42887000	42.59	0.55	0.487153084086189	2.44226262626258	1	1	0	0	2
chr10	42892000	42893000	42.06	0.00	0.687863110423774	3.35444444444496	0	2	0	1	3	chr10	42909001	42910000	42.1	0	0.098229816513754	0.098229816513754	0	0	1	0	1
chr10	42946000	42949000	35.65	0.00	19.8874447501354	34.1125384615347	1	0	0	0	1	chr10	42960001	42963000	35.9	0	0.0951085322652181	0.0951534928703484	1	1	0	1	3
chr10	43022000	43025000	55.58	0.00	4.23190030472891	5.60144660194132	0	0	1	1	2	chr10	43034001	43037000	55.4433333333333	14.5	0.343657924616777	0.399199877942614	0	0	3	0	3
chr10	43281000	43282000	60.24	0.00	0.54649252765727	3.72173568281935	0	0	1	0	1	chr10	43271001	43272000	60.3	0	0.000709759445656501	0.00072727272543654	0	0	0	0	0
chr10	43925000	43926000	37.76	0.00	0.136533999021372	5.41795959595973	0	0	0	0	0	chr10	43930001	43931000	37.73	0.6	0.0206600844652474	0.0206600844652474	0	0	0	0	0
chr10	44318000	44321000	46.45	0.00	3.43658426374339	4.60693939393953	1	2	1	0	4	chr10	44281001	44284000	46.7	0	0.372639470002329	2.04256782152515	0	0	1	0	1
chr10	44477000	44479000	39.88	0.00	15.4747223035178	39.2948298555377	0	0	0	0	0	chr10	44534001	44536000	39.8	0	0.0555122868196209	0.0559449286209339	0	0	1	0	1
chr10	45147000	45148000	37.36	0.00	2.19080376184298	7.02222222222219	0	0	0	0	0	chr10	45054001	45055000	37.4	0	0.092190709824547	0.0950909090911203	0	0	0	0	0
chr10	45384000	45386000	43.78	0.00	4.26938112890465	11.0027777777759	1	1	0	1	3	chr10	45395001	45397000	43.95	0	0.372966458055298	1.02001960784295	0	0	1	0	1
chr10	49124000	49126000	35.08	0.00	4.97807697119226	10.7154585152838	0	0	1	0	1	chr10	49220001	49222000	35.1	0	0.178230025298888	0.318094687417091	1	0	0	0	1
chr10	49198000	49200000	35.38	0.00	2.3303550978185	11.3662099999999	0	1	1	0	2	chr10	49271001	49273000	35.4	0	0.125494700307007	0.125590435315754	0	0	0	0	0
chr10	49798000	49799000	40.46	0.00	1.34659002911962	12.8740943396224	0	0	1	0	1	chr10	49825001	49826000	40.4	0	0.610160028964527	0.610160028964527	0	0	0	0	0
chr10	50304000	50310000	37.03	0.00	10.2092043943613	23.904462962963	1	0	0	0	1	chr10	50256001	50262000	37.2333333333333	0	0.0117434460999665	0.0177338070590761	1	0	0	0	1
chr10	50359000	50360000	39.46	0.00	10.9767180013976	12.1665128205141	0	0	0	0	0	chr10	50443001	50444000	39.5	0	0.0083800883270077	0.00838207547198575	0	0	1	0	1
chr10	50410000	50412000	35.33	0.00	5.6048692134482	6.3427300242131	0	1	1	2	4	chr10	50447001	50449000	35.4	0	0.050445300205424	0.051193682763672	0	0	2	1	3
chr10	50524000	50527000	36.65	0.00	17.88706446007	26.8697021276594	2	0	0	1	3	chr10	50492001	50495000	36.6	0	0.134596798875266	0.134609939759041	0	0	0	0	0
chr10	50534000	50538000	39.29	0.00	18.3425629175636	45.4308728323701	0	0	0	0	0	chr10	50568001	50572000	39.225	0	0.130128333365366	0.52252996786744	0	0	0	1	1
chr10	50544000	50545000	32.77	0.00	0.992064537572232	4.85988181818171	1	0	2	0	3	chr10	50480001	50481000	32.8	0	0.134741803696075	0.134949832775884	0	0	0	0	0
chr10	51144000	51146000	39.43	0.00	18.1141880174419	49.5126250000055	0	1	2	0	3	chr10	51242001	51244000	39.45	0	0.437514573178362	0.873867268041221	2	1	0	0	3
chr10	51159000	51165000	35.61	0.00	14.1125611431171	18.9212311046511	0	2	0	0	2	chr10	51243001	51249000	35.75	0	0.150803727774072	1.03794061363298	2	3	1	0	6
chr10	51197000	51199000	36.13	0.00	3.09400458758242	3.43802702702699	1	0	1	1	3	chr10	51138001	51140000	36.13	5.55	0.20044151267548	0.201642500000199	1	1	0	0	2
chr10	51221000	51229000	37.51	0.00	6.09343187443473	25.3597105263153	1	0	2	4	7	chr10	51299001	51307000	37.425	0	0.15549716986776	0.156142330193746	3	2	1	1	7
chr10	51244000	51245000	33.57	0.00	0.879077175455999	6.17157692308049	1	0	0	0	1	chr10	51205001	51206000	33.6	0	0.00600604108830385	0.00608225108215155	0	0	1	0	1
chr10	51257000	51266000	36.35	7.95	6.79518822923471	7.86823011536127	4	0	2	5	11	chr10	51324001	51333000	36.3255555555556	0.544444444444445	0.0824432327024235	0.0954279035080158	2	1	1	1	5
chr10	51419000	51421000	33.43	0.00	4.25513414348127	6.7374000000018	1	0	1	0	2	chr10	51366001	51368000	33.6	0	0.0823700189753096	0.0823700189753096	1	0	0	0	1
chr10	51656000	51657000	30.97	0.00	1.84233823323474	8.53763559321817	0	0	0	0	0	chr10	51679001	51680000	31.2	0	0.101684681929662	0.102789820923871	0	0	0	0	0
chr10	51670000	51671000	40.16	0.00	0.926512579715459	10.2560215053761	0	0	0	0	0	chr10	51636001	51637000	40.2	0	0.618487025522824	0.618689922479936	0	0	0	0	0
chr10	51956000	51961000	36.63	0.00	6.56926921282075	13.6495102711585	0	0	0	3	3	chr10	51980001	51985000	36.48	0	0.000310073612995518	0.000310513745958132	1	0	0	0	1
chr10	52111000	52121000	34.18	0.00	21.8580723233333	22.7828311688297	2	0	3	3	8	chr10	52094001	52104000	34.61	0	0.304428574021157	0.432940087660203	1	0	0	1	2
chr10	52134000	52136000	33.08	0.00	6.51445212581582	13.4464684684677	1	0	0	0	1	chr10	52085001	52087000	33.1	0	0.337159754358857	0.337817283950632	0	0	1	0	1
chr10	52274000	52278000	31.64	0.00	8.70768448530202	18.4224927536236	0	0	1	0	1	chr10	52348001	52352000	32.15	0	0.291122026002736	0.430246970700653	2	2	0	1	5
